Date,Open,High,Low,Close,Adj Close,Volume
2022-01-18,159.104996,159.734497,157.664505,158.917496,158.917496,67292000
2022-01-19,158.761993,159.250000,156.250000,156.298996,156.298996,53242000
2022-01-20,156.766006,158.000000,151.350998,151.667496,151.667496,71974000
2022-01-21,149.949997,150.899994,142.070496,142.643005,142.643005,163972000
2022-01-24,139.000000,144.945007,135.352005,144.544006,144.544006,155624000
2022-01-25,142.242493,143.600006,138.145004,139.985992,139.985992,90824000
2022-01-26,144.750000,145.184998,137.318497,138.872498,138.872498,95602000
2022-01-27,140.800003,144.243500,139.350006,139.637497,139.637497,77516000
2022-01-28,140.860504,143.998001,137.929504,143.977997,143.977997,74392000
2022-01-31,144.750000,150.360504,144.300507,149.573502,149.573502,78308000
2022-02-01,150.000000,151.707993,147.627502,151.193497,151.193497,59220000
2022-02-02,155.050507,155.074997,148.863495,150.612503,150.612503,87330000
2022-02-03,141.737503,144.247498,138.332993,138.845505,138.845505,225532000
2022-02-04,155.606506,161.199997,150.608002,157.639496,157.639496,253456000
2022-02-07,158.520004,162.690994,157.250000,157.935501,157.935501,102624000
2022-02-08,156.750504,161.792496,155.550507,161.413498,161.413498,76040000
2022-02-09,162.873505,163.834503,160.250000,161.189499,161.189499,68786000
2022-02-10,158.350006,160.716507,157.750000,159.003494,159.003494,68268000
2022-02-11,158.134506,159.000000,152.733994,153.293503,153.293503,77100000
2022-02-14,151.751007,158.448502,151.649994,155.167007,155.167007,83230000
2022-02-15,157.605499,158.007004,154.637497,156.510498,156.510498,56440000
2022-02-16,155.790497,158.834000,154.734497,158.100494,158.100494,52704000
2022-02-17,158.145996,160.348999,154.500000,154.652496,154.652496,64032000
2022-02-18,155.499496,155.499496,150.893005,152.601501,152.601501,63604000
2022-02-22,150.478500,152.982498,148.485504,150.197495,150.197495,66128000
2022-02-23,151.650497,151.763000,144.651001,144.826996,144.826996,64244000
2022-02-24,139.837494,151.748993,139.500000,151.358002,151.358002,100786000
2022-02-25,150.550003,153.990005,149.213501,153.788498,153.788498,62396000
2022-02-28,152.425003,154.449997,150.850006,153.563004,153.563004,57684000
2022-03-01,152.732498,154.098999,149.977005,151.141998,151.141998,44874000
2022-03-02,150.848999,152.999496,148.750000,152.052505,152.052505,47334000
2022-03-03,153.531494,153.929001,146.856003,147.898499,147.898499,65198000
2022-03-04,147.158997,147.850006,143.807007,145.641006,145.641006,60934000
2022-03-07,145.443497,146.094498,137.416504,137.453003,137.453003,86934000
2022-03-08,136.683502,140.699493,133.572495,136.014496,136.014496,91662000
2022-03-09,139.500000,140.250000,136.828003,139.279007,139.279007,82656000
2022-03-10,145.684998,148.674500,143.977997,146.817505,146.817505,135062000
2022-03-11,149.574493,149.675003,145.369003,145.524506,145.524506,68900000
2022-03-14,145.981003,147.449997,140.884003,141.852997,141.852997,74086000
2022-03-15,142.850006,147.985001,142.000000,147.366501,147.366501,75584000
2022-03-16,148.500000,153.149994,147.353500,153.104004,153.104004,84958000
2022-03-17,152.640503,157.498505,152.139999,157.238998,157.238998,72934000
2022-03-18,156.813004,161.593994,156.011002,161.250504,161.250504,102962000
2022-03-21,161.121002,163.084000,159.552994,161.491501,161.491501,66538000
2022-03-22,161.805496,166.167007,161.699005,164.889008,164.889008,64086000
2022-03-23,163.705002,166.369995,162.686996,163.408005,163.408005,55812000
2022-03-24,163.749496,164.118500,160.050003,163.649506,163.649506,56798000
2022-03-25,164.000000,165.368500,162.250000,164.773499,164.773499,49032000
2022-03-28,164.975006,169.037506,164.899994,168.990494,168.990494,59854000
2022-03-29,170.384003,170.831497,167.868500,169.315002,169.315002,66154000
2022-03-30,168.509506,168.950500,165.500000,166.300995,166.300995,56168000
2022-03-31,166.445007,166.494995,162.953506,162.997498,162.997498,59966000
2022-04-01,164.149506,165.826996,162.319504,163.559998,163.559998,57090000
2022-04-04,164.125000,168.394501,163.205505,168.346497,168.346497,49882000
2022-04-05,167.741501,168.110504,163.266006,164.054993,164.054993,53728000
2022-04-06,161.650497,162.199997,157.254501,158.755997,158.755997,79056000
2022-04-07,158.399994,160.078995,154.511505,157.784500,157.784500,68136000
2022-04-08,156.750000,157.368500,154.231003,154.460495,154.460495,46002000
2022-04-11,152.712997,154.136505,150.534500,151.121994,151.121994,52112000
2022-04-12,153.692505,155.098999,150.382996,150.787506,150.787506,55178000
2022-04-13,150.018494,156.024994,149.600006,155.541000,155.541000,53390000
2022-04-14,155.389999,155.897003,151.472000,151.706497,151.706497,51598000
2022-04-18,151.523499,154.039505,150.250504,152.785004,152.785004,46514000
2022-04-19,152.029495,158.649002,151.550507,158.115494,158.115494,54926000
2022-04-20,157.602493,157.602493,153.603500,153.998001,153.998001,59630000
2022-04-21,154.714005,156.738007,147.589493,148.296005,148.296005,63970000
2022-04-22,148.250000,149.615005,143.697495,144.350006,144.350006,73078000
2022-04-25,144.022995,146.221497,142.306503,146.074005,146.074005,61874000
2022-04-26,144.800003,144.856003,138.929504,139.391006,139.391006,77530000
2022-04-27,140.191498,141.948502,135.783493,138.167007,138.167007,71336000
2022-04-28,142.177994,145.937500,140.300003,144.596497,144.596497,117316000
2022-04-29,129.848999,130.761002,121.625000,124.281502,124.281502,272662000
2022-05-02,122.401001,124.667999,118.375000,124.500000,124.500000,148788000
2022-05-03,124.053497,126.220497,122.824997,124.253502,124.253502,79134000
2022-05-04,123.599998,126.000000,119.182999,125.928497,125.928497,110746000
2022-05-05,123.000000,123.499001,115.072502,116.406998,116.406998,144392000
2022-05-06,114.849998,119.050499,113.081497,114.772499,114.772499,124260000
2022-05-09,111.312500,114.000000,107.957001,108.789001,108.789001,128124000
2022-05-10,111.250000,112.642502,107.170998,108.859001,108.859001,105434000
2022-05-11,108.103500,110.155998,104.428497,105.372002,105.372002,109704000
2022-05-12,102.750000,110.780502,102.405502,106.930496,106.930496,132026000
2022-05-13,109.069000,113.183998,107.800003,113.055000,113.055000,93684000
2022-05-16,113.099998,113.992500,110.353996,110.810501,110.810501,74566000
2022-05-17,113.275002,115.800003,111.276497,115.368500,115.368500,76448000
2022-05-18,111.439499,112.852997,106.249001,107.112503,107.112503,108380000
2022-05-19,106.280502,110.033997,106.193001,107.319000,107.319000,88142000
2022-05-20,109.568497,109.898003,105.009499,107.591003,107.591003,99500000
2022-05-23,108.460999,108.819000,103.949997,107.556999,107.556999,107798000
2022-05-24,104.025002,105.400002,101.260002,104.099998,104.099998,102934000
2022-05-25,103.655502,108.175003,103.650002,106.775002,106.775002,93120000
2022-05-26,107.970001,112.665497,107.453499,111.077499,111.077499,93002000
2022-05-27,113.550003,115.186996,112.627998,115.146500,115.146500,93660000
2022-05-31,116.279999,121.994499,115.675003,120.209503,120.209503,144634000
2022-06-01,122.255997,125.179001,120.622498,121.683998,121.683998,127528000
2022-06-02,121.683998,125.610001,120.044998,125.511002,125.511002,100560000
2022-06-03,124.199997,124.400002,121.046501,122.349998,122.349998,97270000
